iteration,policy,sequence_start_idx,sequence_len,job_id,submit_time,scheduled_time,request_time,run_time,request_procs,wait_time,turnaround_time,slowdown,bounded_slowdown,cpu_time,utilization_contrib,sequence_total_cpu_hour
0,RL,0,52616,61,1701521711.0,1701522650.0,10800.0,10800.0,14,939.0,11739.0,1.0869444444444445,1.0869444444444445,151200.0,8.085786882365822e-06,18699478752.0
0,RL,0,52616,62,1701529054.0,1701533450.0,86400.0,3875.0,163,4396.0,8271.0,2.134451612903226,2.134451612903226,631625.0,3.37776794945391e-05,18699478752.0
0,RL,0,52616,63,1701529525.0,1701537325.0,21600.0,19770.0,32,7800.0,27570.0,1.39453717754173,1.39453717754173,632640.0,3.383195908240683e-05,18699478752.0
0,RL,0,52616,64,1701529671.0,1701533450.0,10800.0,293.0,10,3779.0,4072.0,13.897610921501707,13.897610921501707,2930.0,1.5668885955907314e-07,18699478752.0
0,RL,0,52616,65,1701533855.0,1701537325.0,10800.0,10800.0,50,3470.0,14270.0,1.3212962962962962,1.3212962962962962,540000.0,2.8877810294163647e-05,18699478752.0
0,RL,0,52616,66,1701534061.0,1701537325.0,21600.0,19060.0,25,3264.0,22324.0,1.1712486883525708,1.1712486883525708,476500.0,2.5481993713275886e-05,18699478752.0
0,RL,0,52616,67,1701535736.0,1701537325.0,10800.0,10800.0,15,1589.0,12389.0,1.1471296296296296,1.1471296296296296,162000.0,8.663343088249095e-06,18699478752.0
0,RL,0,52616,68,1701535786.0,1701537325.0,10800.0,10800.0,15,1539.0,12339.0,1.1425,1.1425,162000.0,8.663343088249095e-06,18699478752.0
0,RL,0,52616,69,1701537435.0,1701537435.0,10800.0,286.0,10,0.0,286.0,1.0,1.0,2860.0,1.5294543970612597e-07,18699478752.0
0,RL,0,52616,70,1701538241.0,1701538241.0,21600.0,7006.0,25,0.0,7006.0,1.0,1.0,175150.0,9.36657124633845e-06,18699478752.0
0,RL,0,52616,71,1701539364.0,1701539364.0,1200.0,10.0,50,0.0,10.0,1.0,1.0,500.0,2.6738713235336712e-08,18699478752.0
0,RL,0,52616,72,1701539810.0,1701539810.0,21600.0,900.0,25,0.0,900.0,1.0,1.0,22500.0,1.2032420955901519e-06,18699478752.0
0,RL,0,52616,73,1701539859.0,1701539859.0,21600.0,349.0,25,0.0,349.0,1.0,1.0,8725.0,4.665905459566256e-07,18699478752.0
0,RL,0,52616,74,1701541133.0,1701541133.0,10800.0,2746.0,45,0.0,2746.0,1.0,1.0,123570.0,6.608205588981115e-06,18699478752.0
0,RL,0,52616,75,1701541665.0,1701541665.0,10800.0,2639.0,110,0.0,2639.0,1.0,1.0,290290.0,1.5523962130171788e-05,18699478752.0
0,RL,0,52616,76,1701541977.0,1701543879.0,10800.0,3571.0,80,1902.0,5473.0,1.5326239148697844,1.5326239148697844,285680.0,1.5277431194141983e-05,18699478752.0
0,RL,0,52616,77,1701542308.0,1701544304.0,10800.0,3053.0,60,1996.0,5049.0,1.6537831641008844,1.6537831641008844,183180.0,9.795994980897957e-06,18699478752.0
0,RL,0,52616,78,1701542650.0,1701544304.0,10800.0,2463.0,40,1654.0,4117.0,1.6715387738530247,1.6715387738530247,98520.0,5.268596055890745e-06,18699478752.0
0,RL,0,52616,79,1701543233.0,1701547450.0,10800.0,2999.0,170,4217.0,7216.0,2.4061353784594863,2.4061353784594863,509830.0,2.726439633754343e-05,18699478752.0
0,RL,0,52616,80,1701544522.0,1701548125.0,10800.0,3252.0,105,3603.0,6855.0,2.107933579335793,2.107933579335793,341460.0,1.8260402042676147e-05,18699478752.0
0,RL,0,52616,81,1701545193.0,1701547450.0,10800.0,258.0,10,2257.0,2515.0,9.748062015503876,9.748062015503876,2580.0,1.3797176029433743e-07,18699478752.0
0,RL,0,52616,82,1701546143.0,1701554223.0,86400.0,3614.0,163,8080.0,11694.0,3.235749861649142,3.235749861649142,589082.0,3.150258934019724e-05,18699478752.0
0,RL,0,52616,83,1701547343.0,1701551377.0,10800.0,2846.0,120,4034.0,6880.0,2.4174279690794096,2.4174279690794096,341520.0,1.8263610688264387e-05,18699478752.0
0,RL,0,52616,84,1701547551.0,1701548125.0,10800.0,10.0,16,574.0,584.0,58.4,58.4,160.0,8.556388235307748e-09,18699478752.0
0,RL,0,52616,85,1701547927.0,1701550449.0,10800.0,2777.0,30,2522.0,5299.0,1.9081742888008641,1.9081742888008641,83310.0,4.455204399271802e-06,18699478752.0
0,RL,0,52616,86,1701548019.0,1701548135.0,10800.0,10800.0,30,116.0,10916.0,1.0107407407407407,1.0107407407407407,324000.0,1.732668617649819e-05,18699478752.0
0,RL,0,52616,87,1701548111.0,1701550449.0,10800.0,2909.0,80,2338.0,5247.0,1.8037126160192507,1.8037126160192507,232720.0,1.2445266688255118e-05,18699478752.0
0,RL,0,52616,88,1701549250.0,1701550449.0,10800.0,10800.0,50,1199.0,11999.0,1.1110185185185186,1.1110185185185186,540000.0,2.8877810294163647e-05,18699478752.0
0,RL,0,52616,89,1701549963.0,1701553226.0,21600.0,2395.0,25,3263.0,5658.0,2.3624217118997914,2.3624217118997914,59875.0,3.201960909931571e-06,18699478752.0
0,RL,0,52616,90,1701550014.0,1701553358.0,21600.0,5988.0,25,3344.0,9332.0,1.5584502338009352,1.5584502338009352,149700.0,8.00557074265981e-06,18699478752.0
0,RL,0,52616,91,1701557930.0,1701557930.0,21600.0,5281.0,51,0.0,5281.0,1.0,1.0,269331.0,1.4403128748772944e-05,18699478752.0
0,RL,0,52616,92,1701562730.0,1701562730.0,10800.0,10.0,16,0.0,10.0,1.0,1.0,160.0,8.556388235307748e-09,18699478752.0
0,RL,0,52616,93,1701563638.0,1701563638.0,10800.0,263.0,10,0.0,263.0,1.0,1.0,2630.0,1.406456316178711e-07,18699478752.0
0,RL,0,52616,94,1701564099.0,1701564099.0,10800.0,19.0,10,0.0,19.0,1.0,1.0,190.0,1.0160711029427951e-08,18699478752.0
0,RL,0,52616,95,1701564465.0,1701564465.0,21600.0,10.0,51,0.0,10.0,1.0,1.0,510.0,2.7273487500043444e-08,18699478752.0
0,RL,0,52616,96,1701564517.0,1701564517.0,21600.0,3639.0,51,0.0,3639.0,1.0,1.0,185589.0,9.92482210126581e-06,18699478752.0
0,RL,0,52616,97,1701564550.0,1701564550.0,21600.0,21600.0,25,0.0,21600.0,1.0,1.0,540000.0,2.8877810294163647e-05,18699478752.0
0,RL,0,52616,98,1701564600.0,1701564600.0,10800.0,89.0,10,0.0,89.0,1.0,1.0,890.0,4.759490955889934e-08,18699478752.0
0,RL,0,52616,99,1701564755.0,1701564755.0,10800.0,149.0,10,0.0,149.0,1.0,1.0,1490.0,7.96813654413034e-08,18699478752.0
0,RL,0,52616,100,1701569511.0,1701569511.0,10800.0,258.0,10,0.0,258.0,1.0,1.0,2580.0,1.3797176029433743e-07,18699478752.0
0,RL,0,52616,101,1701569856.0,1701569856.0,10800.0,10800.0,10,0.0,10800.0,1.0,1.0,108000.0,5.7755620588327296e-06,18699478752.0
0,RL,0,52616,102,1701572819.0,1701572819.0,10800.0,10800.0,10,0.0,10800.0,1.0,1.0,108000.0,5.7755620588327296e-06,18699478752.0
0,RL,0,52616,103,1701573399.0,1701573399.0,10800.0,10800.0,10,0.0,10800.0,1.0,1.0,108000.0,5.7755620588327296e-06,18699478752.0
0,RL,0,52616,104,1701573889.0,1701573889.0,21600.0,60.0,51,0.0,60.0,1.0,1.0,3060.0,1.6364092500026067e-07,18699478752.0
0,RL,0,52616,105,1701574213.0,1701574213.0,21600.0,5358.0,51,0.0,5358.0,1.0,1.0,273258.0,1.4613134602523277e-05,18699478752.0
0,RL,0,52616,106,1701575861.0,1701575861.0,10800.0,227.0,10,0.0,227.0,1.0,1.0,2270.0,1.2139375808842866e-07,18699478752.0
0,RL,0,52616,107,1701576283.0,1701576283.0,10800.0,10800.0,10,0.0,10800.0,1.0,1.0,108000.0,5.7755620588327296e-06,18699478752.0
0,RL,0,52616,108,1701605845.0,1701605845.0,10800.0,3012.0,105,0.0,3012.0,1.0,1.0,316260.0,1.6912770895615176e-05,18699478752.0
0,RL,0,52616,109,1701605988.0,1701605988.0,10800.0,3370.0,80,0.0,3370.0,1.0,1.0,269600.0,1.4417514176493555e-05,18699478752.0
0,RL,0,52616,110,1701606208.0,1701606208.0,10800.0,6007.0,30,0.0,6007.0,1.0,1.0,180210.0,9.637167024280057e-06,18699478752.0
0,RL,0,52616,111,1701608079.0,1701608079.0,10800.0,5405.0,40,0.0,5405.0,1.0,1.0,216200.0,1.1561819602959594e-05,18699478752.0
0,RL,0,52616,112,1701608211.0,1701608211.0,10800.0,5429.0,45,0.0,5429.0,1.0,1.0,244305.0,1.306480267391787e-05,18699478752.0
0,RL,0,52616,113,1701609418.0,1701609418.0,10800.0,855.0,10,0.0,855.0,1.0,1.0,8550.0,4.572319963242578e-07,18699478752.0
0,RL,0,52616,114,1701611065.0,1701611065.0,10800.0,10041.0,80,0.0,10041.0,1.0,1.0,803280.0,4.2957347135362544e-05,18699478752.0
0,RL,0,52616,115,1701611173.0,1701611173.0,10800.0,7186.0,60,0.0,7186.0,1.0,1.0,431160.0,2.3057327197095552e-05,18699478752.0
0,RL,0,52616,116,1701611269.0,1701611269.0,10800.0,10800.0,40,0.0,10800.0,1.0,1.0,432000.0,2.3102248235330918e-05,18699478752.0
0,RL,0,52616,117,1701611376.0,1701611376.0,10800.0,9419.0,105,0.0,9419.0,1.0,1.0,988995.0,5.288890739236366e-05,18699478752.0
0,RL,0,52616,118,1701611460.0,1701613640.0,10800.0,10800.0,170,2180.0,12980.0,1.201851851851852,1.201851851851852,1836000.0,9.818455500015641e-05,18699478752.0
0,RL,0,52616,119,1701611556.0,1701624440.0,10800.0,10800.0,105,12884.0,23684.0,2.192962962962963,2.192962962962963,1134000.0,6.064340161774366e-05,18699478752.0
0,RL,0,52616,120,1701611774.0,1701624440.0,10800.0,9930.0,120,12666.0,22596.0,2.2755287009063445,2.2755287009063445,1191600.0,6.372370138245445e-05,18699478752.0
0,RL,0,52616,121,1701611899.0,1701620795.0,10800.0,8588.0,80,8896.0,17484.0,2.0358639962738705,2.0358639962738705,687040.0,3.6741131082411465e-05,18699478752.0
0,RL,0,52616,122,1701611985.0,1701621106.0,10800.0,8025.0,80,9121.0,17146.0,2.1365732087227416,2.1365732087227416,642000.0,3.4332507794172334e-05,18699478752.0
0,RL,0,52616,123,1701613189.0,1701618359.0,21600.0,18721.0,51,5170.0,23891.0,1.276160461513808,1.276160461513808,954771.0,5.105869594883133e-05,18699478752.0
0,RL,0,52616,124,1701614255.0,1701618359.0,10800.0,10800.0,14,4104.0,14904.0,1.38,1.38,151200.0,8.085786882365822e-06,18699478752.0
0,RL,0,52616,125,1701614262.0,1701618359.0,10800.0,10800.0,14,4097.0,14897.0,1.379351851851852,1.379351851851852,151200.0,8.085786882365822e-06,18699478752.0
0,RL,0,52616,126,1701614864.0,1701629131.0,21600.0,312.0,64,14267.0,14579.0,46.7275641025641,46.7275641025641,19968.0,1.067837251766407e-06,18699478752.0
0,RL,0,52616,127,1701615036.0,1701620795.0,10800.0,10800.0,10,5759.0,16559.0,1.5332407407407407,1.5332407407407407,108000.0,5.7755620588327296e-06,18699478752.0
0,RL,0,52616,128,1701628018.0,1701629383.0,86400.0,86400.0,128,1365.0,87765.0,1.015798611111111,1.015798611111111,11059200.0,0.0005914175548244715,18699478752.0
0,RL,0,52616,129,1701628031.0,1701634370.0,86400.0,10.0,128,6339.0,6349.0,634.9,634.9,1280.0,6.845110588246199e-08,18699478752.0
0,RL,0,52616,130,1701628392.0,1701629169.0,12000.0,10.0,50,777.0,787.0,78.7,78.7,500.0,2.6738713235336712e-08,18699478752.0
0,RL,0,52616,131,1701628452.0,1701629159.0,13800.0,10.0,50,707.0,717.0,71.7,71.7,500.0,2.6738713235336712e-08,18699478752.0
0,RL,0,52616,132,1701635893.0,1701635893.0,7200.0,7200.0,25,0.0,7200.0,1.0,1.0,180000.0,9.625936764721215e-06,18699478752.0
0,RL,0,52616,133,1701635903.0,1701635903.0,7200.0,7200.0,25,0.0,7200.0,1.0,1.0,180000.0,9.625936764721215e-06,18699478752.0
0,RL,0,52616,134,1701635906.0,1701635906.0,7200.0,7200.0,25,0.0,7200.0,1.0,1.0,180000.0,9.625936764721215e-06,18699478752.0
0,RL,0,52616,135,1701635908.0,1701635908.0,7200.0,7200.0,25,0.0,7200.0,1.0,1.0,180000.0,9.625936764721215e-06,18699478752.0
0,RL,0,52616,136,1701635910.0,1701635910.0,7200.0,7200.0,25,0.0,7200.0,1.0,1.0,180000.0,9.625936764721215e-06,18699478752.0
0,RL,0,52616,137,1701635912.0,1701635912.0,7200.0,7200.0,25,0.0,7200.0,1.0,1.0,180000.0,9.625936764721215e-06,18699478752.0
0,RL,0,52616,138,1701635915.0,1701635915.0,7200.0,7200.0,25,0.0,7200.0,1.0,1.0,180000.0,9.625936764721215e-06,18699478752.0
0,RL,0,52616,139,1701635917.0,1701635917.0,7200.0,7200.0,25,0.0,7200.0,1.0,1.0,180000.0,9.625936764721215e-06,18699478752.0
0,RL,0,52616,140,1701635919.0,1701635919.0,7200.0,7200.0,25,0.0,7200.0,1.0,1.0,180000.0,9.625936764721215e-06,18699478752.0
0,RL,0,52616,141,1701635921.0,1701635921.0,7200.0,10.0,25,0.0,10.0,1.0,1.0,250.0,1.3369356617668356e-08,18699478752.0
0,RL,0,52616,142,1701641525.0,1701641525.0,13800.0,13800.0,50,0.0,13800.0,1.0,1.0,690000.0,3.6899424264764664e-05,18699478752.0
0,RL,0,52616,143,1701642282.0,1701642282.0,12000.0,10.0,50,0.0,10.0,1.0,1.0,500.0,2.6738713235336712e-08,18699478752.0
0,RL,0,52616,144,1701642884.0,1701642884.0,10800.0,6192.0,20,0.0,6192.0,1.0,1.0,123840.0,6.6226444941281965e-06,18699478752.0
0,RL,0,52616,145,1701644616.0,1701644616.0,12000.0,12000.0,50,0.0,12000.0,1.0,1.0,600000.0,3.2086455882404056e-05,18699478752.0
0,RL,0,52616,146,1701644620.0,1701644620.0,12000.0,1799.0,50,0.0,1799.0,1.0,1.0,89950.0,4.810294511037074e-06,18699478752.0
0,RL,0,52616,147,1701649828.0,1701649828.0,21600.0,27.0,25,0.0,27.0,1.0,1.0,675.0,3.609726286770456e-08,18699478752.0
0,RL,0,52616,148,1701649879.0,1701649879.0,21600.0,21600.0,99,0.0,21600.0,1.0,1.0,2138400.0,0.00011435612876488805,18699478752.0
0,RL,0,52616,149,1701650633.0,1701650633.0,86400.0,10.0,128,0.0,10.0,1.0,1.0,1280.0,6.845110588246199e-08,18699478752.0
0,RL,0,52616,150,1701652640.0,1701652640.0,10800.0,10800.0,15,0.0,10800.0,1.0,1.0,162000.0,8.663343088249095e-06,18699478752.0
0,RL,0,52616,151,1701652646.0,1701652646.0,10800.0,10800.0,15,0.0,10800.0,1.0,1.0,162000.0,8.663343088249095e-06,18699478752.0
0,RL,0,52616,152,1701655692.0,1701655692.0,10800.0,10800.0,50,0.0,10800.0,1.0,1.0,540000.0,2.8877810294163647e-05,18699478752.0
0,RL,0,52616,153,1701655966.0,1701655966.0,86400.0,29933.0,102,0.0,29933.0,1.0,1.0,3053166.0,0.0001632754602677601,18699478752.0
0,RL,0,52616,154,1701656243.0,1701656243.0,10800.0,632.0,10,0.0,632.0,1.0,1.0,6320.0,3.37977335294656e-07,18699478752.0
0,RL,0,52616,155,1701657171.0,1701657171.0,10800.0,452.0,10,0.0,452.0,1.0,1.0,4520.0,2.417179676474439e-07,18699478752.0
0,RL,0,52616,156,1701659187.0,1701659187.0,12000.0,12000.0,50,0.0,12000.0,1.0,1.0,600000.0,3.2086455882404056e-05,18699478752.0
0,RL,0,52616,157,1701665067.0,1701665067.0,10800.0,973.0,14,0.0,973.0,1.0,1.0,13622.0,7.284695033835133e-07,18699478752.0
0,RL,0,52616,158,1701665071.0,1701665071.0,10800.0,844.0,14,0.0,844.0,1.0,1.0,11816.0,6.318892711774771e-07,18699478752.0
0,RL,0,52616,159,1701667167.0,1701667167.0,21600.0,361.0,32,0.0,361.0,1.0,1.0,11552.0,6.177712305892194e-07,18699478752.0
0,RL,0,52616,160,1701671960.0,1701671960.0,21600.0,21600.0,32,0.0,21600.0,1.0,1.0,691200.0,3.696359717652947e-05,18699478752.0
0,RL,0,52616,161,1701676487.0,1701676487.0,10800.0,500.0,14,0.0,500.0,1.0,1.0,7000.0,3.7434198529471395e-07,18699478752.0
0,RL,0,52616,162,1701676493.0,1701676493.0,10800.0,444.0,14,0.0,444.0,1.0,1.0,6216.0,3.32415682941706e-07,18699478752.0
0,RL,0,52616,163,1701681313.0,1701681313.0,10800.0,26.0,10,0.0,26.0,1.0,1.0,260.0,1.390413088237509e-08,18699478752.0
0,RL,0,52616,164,1701681417.0,1701681417.0,10800.0,28.0,10,0.0,28.0,1.0,1.0,280.0,1.4973679411788557e-08,18699478752.0
0,RL,0,52616,165,1701681530.0,1701681530.0,10800.0,10800.0,10,0.0,10800.0,1.0,1.0,108000.0,5.7755620588327296e-06,18699478752.0
0,RL,0,52616,166,1701687490.0,1701687490.0,21600.0,21600.0,99,0.0,21600.0,1.0,1.0,2138400.0,0.00011435612876488805,18699478752.0
0,RL,0,52616,167,1701687507.0,1701687507.0,10800.0,178.0,10,0.0,178.0,1.0,1.0,1780.0,9.518981911779868e-08,18699478752.0
0,RL,0,52616,168,1701687747.0,1701687747.0,10800.0,249.0,10,0.0,249.0,1.0,1.0,2490.0,1.331587919119768e-07,18699478752.0
0,RL,0,52616,169,1701688167.0,1701688167.0,10800.0,381.0,10,0.0,381.0,1.0,1.0,3810.0,2.0374899485326574e-07,18699478752.0
0,RL,0,52616,170,1701688587.0,1701688587.0,10800.0,74.0,10,0.0,74.0,1.0,1.0,740.0,3.9573295588298334e-08,18699478752.0
0,RL,0,52616,171,1701690168.0,1701690168.0,86400.0,2618.0,102,0.0,2618.0,1.0,1.0,267036.0,1.4280398055022748e-05,18699478752.0
0,RL,0,52616,172,1701693804.0,1701693804.0,21600.0,5023.0,32,0.0,5023.0,1.0,1.0,160736.0,8.595747621190164e-06,18699478752.0
