cycle,root_branching_factor,selected_policy,possible_job_sets
1,0,FIFO,""
2,0,FIFO,""
3,0,FIFO,""
4,0,NONE,""
5,0,NONE,""
6,0,NONE,""
7,0,FIFO,""
8,0,NONE,""
9,0,FIFO,""
10,0,FIFO,""
11,0,NONE,""
12,0,NONE,""
13,0,FIFO,""
14,0,FIFO,""
15,0,NONE,""
16,0,FIFO,""
17,0,NONE,""
18,0,FIFO,""
19,0,FIFO,""
20,0,FIFO,""
21,0,FIFO,""
22,0,FIFO,""
23,0,FIFO,""
24,0,FIFO,""
25,0,FIFO,""
26,0,FIFO,""
27,0,FIFO,""
28,0,FIFO,""
29,0,FIFO,""
30,0,FIFO,""
31,0,NONE,""
32,0,FIFO,""
33,0,NONE,""
34,0,NONE,""
35,0,FIFO,""
36,0,NONE,""
37,0,FIFO,""
38,0,NONE,""
39,0,FIFO,""
40,0,DRAIN,""
41,0,FIFO,""
42,0,NONE,""
43,0,NONE,""
44,0,NONE,""
45,0,NONE,""
46,0,NONE,""
47,0,NONE,""
48,0,NONE,""
49,0,NONE,""
50,0,NONE,""
51,0,NONE,""
52,0,FIFO,""
53,0,NONE,""
54,0,FIFO,""
55,0,NONE,""
56,0,FIFO,""
57,0,NONE,""
58,0,FIFO,""
59,0,FIFO,""
60,0,NONE,""
61,0,FIFO,""
62,0,NONE,""
63,0,FIFO,""
64,0,FIFO,""
65,0,FIFO,""
66,0,FIFO,""
67,0,NONE,""
68,0,NONE,""
69,0,FIFO,""
70,0,FIFO,""
71,0,NONE,""
72,0,FIFO,""
73,0,DRAIN,""
74,0,FIFO,""
75,0,NONE,""
76,0,NONE,""
77,0,NONE,""
78,0,FIFO,""
79,0,FIFO,""
80,0,FIFO,""
81,0,NONE,""
82,0,FIFO,""
83,0,NONE,""
84,0,NONE,""
85,0,FIFO,""
86,0,NONE,""
87,0,FIFO,""
88,0,FIFO,""
89,0,NONE,""
90,0,NONE,""
91,0,NONE,""
92,0,NONE,""
93,0,NONE,""
94,0,NONE,""
95,0,NONE,""
96,0,FIFO,""
97,0,FIFO,""
98,0,NONE,""
99,0,NONE,""
100,0,FIFO,""
101,0,NONE,""
102,0,FIFO,""
103,0,NONE,""
104,0,FIFO,""
105,0,NONE,""
106,0,FIFO,""
107,0,NONE,""
108,0,FIFO,""
109,0,FIFO,""
110,0,FIFO,""
111,0,FIFO,""
112,0,FIFO,""
113,0,NONE,""
114,0,DRAIN,""
115,0,BACKFILL,""
116,0,BACKFILL,""
117,0,FIFO,""
118,0,NONE,""
119,0,DRAIN,""
120,0,DRAIN,""
121,0,BACKFILL,""
122,0,DRAIN,""
123,0,DRAIN,""
124,0,FIFO,""
125,0,DRAIN,""
126,0,DRAIN,""
127,0,DRAIN,""
128,0,DRAIN,""
129,0,FIFO,""
130,0,FIFO,""
131,0,NONE,""
132,0,FIFO,""
133,0,NONE,""
134,0,FIFO,""
135,0,NONE,""
136,0,NONE,""
137,0,NONE,""
138,0,FIFO,""
139,0,FIFO,""
140,0,NONE,""
141,0,NONE,""
142,0,FIFO,""
143,0,FIFO,""
144,0,DRAIN,""
145,0,DRAIN,""
146,0,BACKFILL,""
147,0,DRAIN,""
148,0,DRAIN,""
149,0,FIFO,""
150,0,DRAIN,""
151,0,DRAIN,""
152,0,BACKFILL,""
153,0,DRAIN,""
154,0,DRAIN,""
155,0,DRAIN,""
